region,sample,outcome,term,beta,se,tstat,pval,nobs,rsquared,sig90,sig95,beta_std,se_std
south,pooled,ln_idp,W30_sm1_anom_1m_L10_12,-0.21726781471507578,0.8884729676909073,-0.2445407149299578,0.8068312879858199,2760,0.9098,False,False,-0.002798849000919518,0.011445329264376993
south,pooled,ln_idp,W30_spi6_L7_9,-0.04414181444947939,0.03232963569038269,-1.3653668996527093,0.17225538069580626,2760,0.9098,False,False,-0.018965005010391025,0.01389004304646239
south,pooled,ln_idp,W30_spi6_drought_severity_L7_9,-0.013842708768215164,0.00677984435344555,-2.0417443301895615,0.04127720516187816,2760,0.9098,True,True,-0.007286571260832226,0.003568797107988403
south,pooled,ln_idp,W30_spi6_flood_severity_L7_9,0.010131538610404653,0.00700984807290001,1.4453292717673956,0.1484854252399388,2760,0.9098,False,False,0.029745817073213613,0.02058065082764114
south,pooled,ln_idp,W30_t2m_max_anom_1m_L7_9,0.051976167344056606,0.017740418232803704,2.9298163471674967,0.003421031752539605,2760,0.9098,True,True,0.03196824023574918,0.010911346121286955
south,pooled,ln_idp,inflation_food_price_index_L4_6,0.00023282001018557608,0.0007308809522137529,0.3185471033010116,0.750095448529382,2760,0.9098,False,False,0.0006131709567673904,0.001924898862407716
south,pooled,ln_idp,ln_c_fuel_gas_L4_6,0.19214264134311046,0.08847488822923756,2.1717195148669846,0.029966570912776325,2760,0.9098,True,True,0.008310284316676747,0.003826591905532397
south,pooled,ln_idp,inflation_food_price_index_L10_12,0.0011755106223240769,0.0008179508599197634,1.437140884526227,0.15079778577343772,2760,0.9098,False,False,0.0028767949157001756,0.0020017487127913353
south,pooled,ln_idp,ln_c_fuel_gas_L7_9,-0.40159251634701026,0.18420794430043957,-2.1801042179376404,0.029338765820106083,2760,0.9098,True,True,-0.017477741235926596,0.008016929233071428
south,pooled,ln_idp,W30_inflation_food_price_index_L1_3,-0.0003291659539757767,0.002796219585236842,-0.11771820629312132,0.9062999950317172,2760,0.9098,False,False,-0.0006454429806879175,0.005482949502991474
south,pooled,ln_idp,W30_ln_c_fuel_gas_L4_6,-0.7966074756136603,0.5081260491163465,-1.5677359525239765,0.11706394326521874,2760,0.9098,False,False,-0.016592237574040356,0.010583566414565974
south,pooled,ln_idp,W30_inflation_food_price_index_L7_9,0.0028838979218337134,0.0035738075998195686,0.8069538835776479,0.41976655143361774,2760,0.9098,False,False,0.005428509891386697,0.006727162483337062
south,pooled,ln_idp,W30_ln_c_fuel_gas_L7_9,1.3524760999149794,0.9412082287031229,1.4369573689113795,0.150849922539251,2760,0.9098,False,False,0.02836485509445698,0.01973952443414924
south,pooled,dlog_idp,ln_total_best_deaths_L1_3,-0.04588817105464627,0.06096799435368648,-0.7526600069610393,0.4517220731326932,2760,0.0193,False,False,-0.027307008389302837,0.03628066874385735
south,pooled,dlog_idp,ln_total_events_L1_3,-0.011038809415453113,0.10896555443927589,-0.10130549486264304,0.9193157298043615,2760,0.0193,False,False,-0.0018510007264702067,0.018271474108881466
south,pooled,dlog_idp,ln_total_best_deaths_L10_12,0.02680484714491831,0.03539890989596034,0.7572223897204594,0.4489849388909406,2760,0.0193,False,False,0.016758028666477808,0.02213092070965347
south,pooled,dlog_idp,ln_total_events_L10_12,-0.14950164162596022,0.11906169239203122,-1.255665349806218,0.20934963862412603,2760,0.0193,False,False,-0.026055502665482348,0.020750355713409937
south,pooled,dlog_idp,W30_ln_total_best_deaths_L1_3,0.031874203147966344,0.14453395397972246,0.22053090135787864,0.8254749441652194,2760,0.0193,False,False,0.00488456838060567,0.022149133525187784
south,pooled,dlog_idp,W30_ln_total_events_L4_6,-0.0606940722646897,0.4552055093845369,-0.13333334288232024,0.8939400303065563,2760,0.0193,False,False,-0.0025867460707782036,0.019400594141416382
south,pooled,dlog_idp,W30_ln_total_best_deaths_L10_12,0.33065425712416224,0.28452215470809555,1.1621388761918936,0.24528523289251702,2760,0.0193,False,False,0.05332964662454905,0.04588922005543785
south,pooled,dlog_idp,W30_ln_total_events_L10_12,-0.7288589796572649,1.0429860030512936,-0.6988195215707222,0.4847270429443442,2760,0.0193,False,False,-0.031986373193341563,0.045772008660328274
south,pooled,dlog_idp,ndvi_anom_1m_L4_6,0.2878046620391933,0.2180380142273968,1.3199746982608056,0.18695913198182001,2760,0.0193,False,False,0.01801435554754237,0.01364750064624574
south,pooled,dlog_idp,sm1_anom_1m_L1_3,-0.10344484800869791,0.224621759565468,-0.4605290609815029,0.6451748540821756,2760,0.0193,False,False,-0.007774909396869146,0.016882559767887096
south,pooled,dlog_idp,spi6_L4_6,-0.004649582872708397,0.010622228116515442,-0.4377219940776102,0.6616240152991335,2760,0.0193,False,False,-0.011153768651501146,0.02548139870148615
south,pooled,dlog_idp,spi6_drought_severity_L4_6,0.00103022409344083,0.0014577904073402505,0.706702478115823,0.4798144251478724,2760,0.0193,False,False,0.005517890976469657,0.007807940607738066
south,pooled,dlog_idp,spi6_flood_severity_L4_6,-0.0017022465911737605,0.000812507717520267,-2.09505282776751,0.036262377676870905,2760,0.0193,True,True,-0.025090575603875113,0.011976106411890173
south,pooled,dlog_idp,t2m_max_anom_1m_L1_3,-0.008113130146608801,0.007294441909876859,-1.112234526896899,0.2661396821553197,2760,0.0193,False,False,-0.025618019575127944,0.023032929616563377
south,pooled,dlog_idp,ndvi_anom_1m_L7_9,-0.24949978156307864,0.19382613571045312,-1.2872349781341847,0.19812645051455546,2760,0.0193,False,False,-0.014885719797560527,0.011564104495619757
south,pooled,dlog_idp,sm1_anom_1m_L7_9,0.07134297675555211,0.18896516234576738,0.3775456590512125,0.7057988136415028,2760,0.0193,False,False,0.0060291894575093844,0.01596943128060585
south,pooled,dlog_idp,spi6_L7_9,0.00968474097860545,0.012930202271785863,0.7490015063212029,0.4539237409956951,2760,0.0193,False,False,0.023478160728625352,0.031345945943340926
south,pooled,dlog_idp,spi6_drought_severity_L10_12,0.001807829096475778,0.002065178998062022,0.8753861520828253,0.38144432043310594,2760,0.0193,False,False,0.009192675720774337,0.010501280719259726
south,pooled,dlog_idp,spi6_flood_severity_L7_9,-0.0010030312093694419,0.00143590738063074,-0.6985347543299402,0.48490501731930435,2760,0.0193,False,False,-0.01497977952480798,0.0214445729893241
south,pooled,dlog_idp,t2m_max_anom_1m_L10_12,0.014537954584729167,0.009986049405319797,1.4558264229079885,0.14556078790754468,2760,0.0193,False,False,0.04369701945347852,0.03001526745626341
south,pooled,dlog_idp,W30_ndvi_anom_1m_L4_6,1.7413495311041303,1.4755508882849078,1.180135192170953,0.23805391312282453,2760,0.0193,False,False,0.06868253587970483,0.05819887105760976
south,pooled,dlog_idp,W30_sm1_anom_1m_L4_6,0.2645433149103966,0.8497141603668873,0.3113321246713987,0.7555729929687582,2760,0.0193,False,False,0.01735395693218736,0.05574097742243566
south,pooled,dlog_idp,W30_spi6_L1_3,0.022105899602628584,0.0396934456140797,0.5569156131607628,0.5776328002548232,2760,0.0193,False,False,0.04948705125891755,0.08885915583880805
south,pooled,dlog_idp,W30_spi6_drought_severity_L4_6,-0.017586743582994387,0.015348867394874422,-1.1458007376405688,0.2519825730813827,2760,0.0193,False,False,-0.050936521043668345,0.0444549557094515
south,pooled,dlog_idp,W30_spi6_flood_severity_L1_3,0.01661521194130439,0.006603185615689276,2.51624184269883,0.011920861357275214,2760,0.0193,True,True,0.24355494375990686,0.09679313793569169
south,pooled,dlog_idp,W30_t2m_max_anom_1m_L4_6,0.06515051084033643,0.04309081280499087,1.5119350645618492,0.13067135371458183,2760,0.0193,False,False,0.20402826729551532,0.13494512567220712
south,pooled,dlog_idp,W30_ndvi_anom_1m_L10_12,0.8495081817952909,0.7383992358536812,1.1504727260628242,0.2500545348935024,2760,0.0193,False,False,0.03311423743155803,0.028783157289510353
south,pooled,dlog_idp,W30_sm1_anom_1m_L7_9,-0.7390141020590272,0.7463188133713928,-0.9902123446689389,0.32216205824661426,2760,0.0193,False,False,-0.0492633830079944,0.04975032201246166
south,pooled,dlog_idp,W30_spi6_L10_12,0.014153141732607597,0.0293295358320817,0.48255593997932905,0.629451506735407,2760,0.0193,False,False,0.030212307006620986,0.06260892158516415
south,pooled,dlog_idp,W30_spi6_drought_severity_L7_9,-0.01854848724143128,0.0070185965371737935,-2.6427630001510636,0.008272365537695725,2760,0.0193,True,True,-0.05004080667477382,0.01893503377787317
south,pooled,dlog_idp,W30_spi6_flood_severity_L7_9,-0.001366695779611121,0.009380896895000261,-0.1456892443130389,0.8841779541059596,2760,0.0193,False,False,-0.020565346168099075,0.14115898716524897
south,pooled,dlog_idp,W30_t2m_max_anom_1m_L7_9,0.06597161403111271,0.017875135715046765,3.6906916446838354,0.00022821736659262015,2760,0.0193,True,True,0.20796261008669661,0.056347869209352995
south,pooled,dlog_idp,inflation_food_price_index_L1_3,0.0005759938520973017,0.0007728538551858911,0.745281722064724,0.45616848398021315,2760,0.0193,False,False,0.008052398037333479,0.010804502242487798
south,pooled,dlog_idp,ln_c_fuel_gas_L4_6,0.18951598360835595,0.11603054506059357,1.6333283921866155,0.10252047067905123,2760,0.0193,False,False,0.04200989940257947,0.025720424382226523
south,pooled,dlog_idp,inflation_food_price_index_L10_12,0.0010004077040471184,0.0006035665445354142,1.6574936319857927,0.09753980241309557,2760,0.0193,True,False,0.012547957642479533,0.007570440935840101
south,pooled,dlog_idp,ln_c_fuel_gas_L7_9,-0.3781846182257106,0.18323555799283353,-2.0639259233761913,0.03912329429541872,2760,0.0193,True,True,-0.08435624254598077,0.04087173943141815
south,pooled,dlog_idp,W30_inflation_food_price_index_L1_3,-0.0010819567359448437,0.0033698032687189314,-0.3210741546808938,0.7481798828892532,2760,0.0193,False,False,-0.010873429419881018,0.033865788514456416
south,pooled,dlog_idp,W30_ln_c_fuel_gas_L4_6,-0.5995964916499558,0.3996109070498029,-1.5004507661629691,0.13361853828831083,2760,0.0193,False,False,-0.0640078640181926,0.04265908982930299
south,pooled,dlog_idp,W30_inflation_food_price_index_L7_9,0.0034011495296334027,0.0028426626386747833,1.196466117139732,0.2316233031905932,2760,0.0193,False,False,0.03281256243916396,0.027424564698585504
south,pooled,dlog_idp,W30_ln_c_fuel_gas_L7_9,0.8850331944411083,0.7659549802393577,1.1554637247277106,0.24800626370859646,2760,0.0193,False,False,0.09513146869809205,0.08233185227905804
south,pre,ln_idp,ln_idp_L1,0.638244875341383,0.1452388516245407,4.3944500263009525,1.2114800957974126e-05,1280,0.6925,True,True,0.6411374434290714,0.14589708372875768
south,pre,ln_idp,ln_total_best_deaths_L1_3,-0.008675902121077711,0.05865823093993569,-0.14790596276184292,0.8824425107640814,1280,0.6925,False,False,-0.0012136963902724552,0.008205865183587898
south,pre,ln_idp,ln_total_events_L1_3,-0.15213193222050958,0.16367647950548952,-0.9294672800889956,0.35283902360170316,1280,0.6925,False,False,-0.0057371104951546,0.006172471713695266
south,pre,ln_idp,ln_total_best_deaths_L10_12,-0.1266660615402445,0.0651202893680399,-1.945109009334507,0.052001570291900556,1280,0.6925,True,False,-0.019108146174010267,0.0098236891003594
south,pre,ln_idp,ln_total_events_L10_12,0.4389699834407314,0.263771681227145,1.664204365679103,0.0963398229197372,1280,0.6925,True,False,0.01793617661808732,0.01077762863022427
south,pre,ln_idp,W30_ln_total_best_deaths_L4_6,0.26080809729617127,0.4800975157265847,0.5432398393094401,0.5870683355361268,1280,0.6925,False,False,0.009306398169108224,0.01713128805306033
south,pre,ln_idp,W30_ln_total_events_L4_6,-1.6087755174455316,1.8874966125061248,-0.852332929651979,0.39420406612973014,1280,0.6925,False,False,-0.015451140158950313,0.01812805726661207
south,pre,ln_idp,W30_ln_total_best_deaths_L10_12,-1.0393402580428073,0.8049352692625646,-1.2912097378898442,0.19688644254554077,1280,0.6925,False,False,-0.03964063482195912,0.030700384034232666
south,pre,ln_idp,W30_ln_total_events_L10_12,6.67355254738317,3.789297730087554,1.7611581413606614,0.0784732720425656,1280,0.6925,True,False,0.06841761646410147,0.038848082325669164
south,pre,ln_idp,ndvi_anom_1m_L4_6,-0.2996856168336228,0.5510845874433328,-0.5438105576930856,0.5866756249594638,1280,0.6925,False,False,-0.002278916924507214,0.004190644871211535
south,pre,ln_idp,sm1_anom_1m_L1_3,1.6459155310934164,0.9551850736642173,1.7231378258241252,0.08512827225227348,1280,0.6925,True,False,0.01796056867813834,0.01042317591139196
south,pre,ln_idp,spi6_L4_6,0.04567887861858442,0.03951711927432143,1.1559263290800388,0.24794768079923202,1280,0.6925,False,False,0.017343072053978045,0.015003613653978093
south,pre,ln_idp,spi6_drought_severity_L4_6,0.004133484815074278,0.005740590874722326,0.7200451844208834,0.4716412368731877,1280,0.6925,False,False,0.0036409245873364987,0.005056522376807248
south,pre,ln_idp,spi6_flood_severity_L4_6,0.03765825420229255,0.018660396679497412,2.0180843338485137,0.04381074284684083,1280,0.6925,True,True,0.018358977632966313,0.009097230142981931
south,pre,ln_idp,t2m_max_anom_1m_L1_3,0.007655625799369501,0.017741745777827053,0.4315035225528486,0.6661819246142247,1280,0.6925,False,False,0.00293301254175849,0.006797192580042654
south,pre,ln_idp,ndvi_anom_1m_L7_9,-0.2674176484335101,0.4785438537453606,-0.5588153443838954,0.5763948665692171,1280,0.6925,False,False,-0.0020207782917618217,0.0036161825405667215
south,pre,ln_idp,sm1_anom_1m_L7_9,0.19349440576628457,0.33432764010637495,0.5787568317854884,0.5628648471543616,1280,0.6925,False,False,0.0027477860072659724,0.004747738352891559
south,pre,ln_idp,spi6_L10_12,-0.011374413290105639,0.024004967624203215,-0.47383581049437823,0.6357055524102027,1280,0.6925,False,False,-0.004460000109293333,0.009412543354711787
south,pre,ln_idp,spi6_drought_severity_L7_9,-0.00467776953079137,0.004259504263052443,-1.098195762208063,0.2723453474393551,1280,0.6925,False,False,-0.004181866494640467,0.0038079426624560006
south,pre,ln_idp,spi6_flood_severity_L7_9,-0.04285733734682552,0.016636191517909137,-2.5761507554591976,0.010112683442844439,1280,0.6925,True,True,-0.020890280518987277,0.008109106376914496
south,pre,ln_idp,t2m_max_anom_1m_L7_9,-0.020384992656466015,0.017199870009893807,-1.1851829487513594,0.2361861985707192,1280,0.6925,False,False,-0.007995025305442771,0.00674581533076043
south,pre,ln_idp,W30_ndvi_anom_1m_L1_3,1.1877580444219031,3.106853222205062,0.3823025934836092,0.7023064814054951,1280,0.6925,False,False,0.005536437773607441,0.014481821122787673
south,pre,ln_idp,W30_sm1_anom_1m_L1_3,-6.542036307194921,4.64118072976163,-1.409562929804485,0.1589349784664844,1280,0.6925,False,False,-0.05937580686544014,0.04212355873581034
south,pre,ln_idp,W30_spi6_L4_6,-0.2033192122932653,0.12165643931453232,-1.6712572999740758,0.09493874357544851,1280,0.6925,True,False,-0.06810854550242618,0.04075287838891275
south,pre,ln_idp,W30_spi6_drought_severity_L4_6,0.02612134323083341,0.025867483279421268,1.0098138635548708,0.3127936214502165,1280,0.6925,False,False,0.010893823339911055,0.010787951852395132
south,pre,ln_idp,W30_spi6_flood_severity_L4_6,0.0055637098135505195,0.04840071023251962,0.11495099528131214,0.9085037221913634,1280,0.6925,False,False,0.0014796074743846264,0.012871636915919506
south,pre,ln_idp,W30_t2m_max_anom_1m_L1_3,0.047475033064103896,0.050771796795845446,0.9350670265817475,0.34994703481850475,1280,0.6925,False,False,0.016905104747778704,0.01807902991679366
south,pre,ln_idp,W30_ndvi_anom_1m_L7_9,-3.1747686302723555,3.8530613456515033,-0.823960052921385,0.4101304722904606,1280,0.6925,False,False,-0.015931503220608385,0.019335285933004365
south,pre,ln_idp,W30_sm1_anom_1m_L10_12,0.6644258664130082,1.6649354332287003,0.3990700498964879,0.689914540734843,1280,0.6925,False,False,0.006588982481138336,0.016510841850565852
south,pre,ln_idp,W30_spi6_L7_9,0.15072200866380656,0.1360848009470463,1.1075594600932392,0.26828015043993014,1280,0.6925,False,False,0.052032598500823805,0.04697950798636442
south,pre,ln_idp,W30_spi6_drought_severity_L7_9,-0.004363126642399711,0.02733336079122771,-0.15962642412417868,0.873202961168583,1280,0.6925,False,False,-0.001886156520931726,0.011816066990665794
south,pre,ln_idp,W30_spi6_flood_severity_L7_9,0.08757479309981527,0.04575302879332427,1.914076410010109,0.05585455231658565,1280,0.6925,True,False,0.0240391681507538,0.012559147599873947
south,pre,ln_idp,W30_t2m_max_anom_1m_L7_9,0.03761059638424608,0.03148444126686002,1.194577221982794,0.23249477530122342,1280,0.6925,False,False,0.012681626700017537,0.010615995740290617
south,pre,ln_idp,inflation_food_price_index_L4_6,-0.0007022850347328496,0.004356662811798403,-0.16119793178186098,0.8719653871223199,1280,0.6925,False,False,-0.0009731589969051185,0.006037043938144525
south,pre,ln_idp,ln_c_fuel_gas_L4_6,-0.12724139365244908,0.3305082199718235,-0.3849870773661746,0.7003170819918467,1280,0.6925,False,False,-0.00505631142382119,0.013133717262441919
south,pre,ln_idp,inflation_food_price_index_L10_12,0.0032814448906210787,0.003541232084547426,0.9266393199530868,0.35430526005788643,1280,0.6925,False,False,0.0032883415000574696,0.0035486746884688092
south,pre,ln_idp,ln_c_fuel_gas_L7_9,0.29072592851356266,0.4563069705403122,0.6371279583332129,0.5241663563147059,1280,0.6925,False,False,0.011013739069370353,0.01728654177754707
south,pre,ln_idp,W30_inflation_food_price_index_L1_3,0.020192632049492253,0.016905442827950472,1.19444561464589,0.23254620488610445,1280,0.6925,False,False,0.017482362222413683,0.01463638193991492
south,pre,ln_idp,W30_ln_c_fuel_gas_L4_6,-0.2107550386453546,1.5190225750974995,-0.13874384890680586,0.8896764836287232,1280,0.6925,False,False,-0.0039006771279309392,0.02811423467537665
south,pre,ln_idp,W30_inflation_food_price_index_L7_9,-0.008990682403461821,0.022645310880417633,-0.3970218139613375,0.6914239081491398,1280,0.6925,False,False,-0.006109628131072497,0.015388645954016678
south,pre,ln_idp,W30_ln_c_fuel_gas_L7_9,0.3583745339424313,2.204225337256188,0.16258525291635323,0.8708731219734829,1280,0.6925,False,False,0.0060717470049522475,0.03734500451941995
south,pre,dlog_idp,ln_total_best_deaths_L1_3,-0.034662832431736804,0.04583085784882952,-0.7563208296486656,0.4496092475083162,1280,0.0454,False,False,-0.02087484612920757,0.027600517281673415
south,pre,dlog_idp,ln_total_events_L1_3,-0.11259997364586224,0.10621326300856244,-1.0601310086555287,0.28930398599576446,1280,0.0454,False,False,-0.01827994735787702,0.017243102228525393
south,pre,dlog_idp,ln_total_best_deaths_L10_12,-0.011104902342125918,0.036836088773253714,-0.3014680090083035,0.7631112577671302,1280,0.0454,False,False,-0.007211686682623336,0.02392189707407628
south,pre,dlog_idp,ln_total_events_L10_12,-0.03769838042159959,0.1324943284398653,-0.2845282576658337,0.7760559750047011,1280,0.0454,False,False,-0.006631038642992079,0.023305378163106568
south,pre,dlog_idp,W30_ln_total_best_deaths_L1_3,-0.3364854455797104,0.2071573132446555,-1.6242991391876023,0.1045815585709835,1280,0.0454,False,False,-0.050071890989427624,0.030826766930672152
south,pre,dlog_idp,W30_ln_total_events_L4_6,-0.8787025760962928,0.6415433417462572,-1.3696698553592606,0.17105301540980666,1280,0.0454,False,False,-0.036330452072699373,0.026524970182080845
south,pre,dlog_idp,W30_ln_total_best_deaths_L10_12,-0.12106304337918113,0.45843205839611534,-0.2640806661792721,0.7917643079105128,1280,0.0454,False,False,-0.019877339585375988,0.0752699539612725
south,pre,dlog_idp,W30_ln_total_events_L10_12,0.5540324400050469,1.704275371684759,0.3250838738914351,0.7451757624905215,1280,0.0454,False,False,0.02445174561757359,0.07521672891636418
south,pre,dlog_idp,ndvi_anom_1m_L4_6,0.1737854736894248,0.42344043975449286,0.410413029492847,0.6815781977839461,1280,0.0454,False,False,0.00568905175442956,0.013861771789895656
south,pre,dlog_idp,sm1_anom_1m_L1_3,0.8415833401570588,0.4916047081475535,1.7119106595383955,0.08717836274296165,1280,0.0454,True,False,0.0395342485707528,0.02309364005094339
south,pre,dlog_idp,spi6_L4_6,0.018741656493569393,0.016105037852600663,1.1637139052450576,0.2447774340978126,1280,0.0454,False,False,0.03063249611268103,0.026323047249513072
south,pre,dlog_idp,spi6_drought_severity_L4_6,-0.0037237003681832585,0.0029726071188583775,-1.2526715503572288,0.21057579071530386,1280,0.0454,False,False,-0.014119973565240737,0.011271888118808233
south,pre,dlog_idp,spi6_flood_severity_L4_6,0.0020683161903064075,0.005725966848523357,0.36121693419161094,0.7180025535384558,1280,0.0454,False,False,0.004340792842504141,0.012017135498419148
south,pre,dlog_idp,t2m_max_anom_1m_L1_3,-0.010943418559218637,0.014630934434594503,-0.7479644316731526,0.4546320510014028,1280,0.0454,False,False,-0.018048871448955697,0.02413065472723272
south,pre,dlog_idp,ndvi_anom_1m_L7_9,0.38852742345610486,0.31481859964463593,1.234131096112716,0.2174021000274935,1280,0.0454,False,False,0.012639040316243366,0.010241246133456972
south,pre,dlog_idp,sm1_anom_1m_L7_9,0.6023463772545115,0.46597299935334874,1.2926636910087368,0.19638283271922785,1280,0.0454,False,False,0.03682346190512651,0.02848649819845341
south,pre,dlog_idp,spi6_L7_9,0.012011970508411823,0.026504427065729533,0.4532061937661505,0.6504843803777298,1280,0.0454,False,False,0.02007116031020306,0.044287038849604866
south,pre,dlog_idp,spi6_drought_severity_L10_12,0.003020518859080358,0.003779285377072712,0.7992301606553815,0.4243193230666469,1280,0.0454,False,False,0.01170876713164567,0.014650056652071657
south,pre,dlog_idp,spi6_flood_severity_L7_9,-0.022066902984075376,0.007376780618661102,-2.9914001953985934,0.0028352166936804757,1280,0.0454,True,True,-0.04630461639277632,0.015479244958264901
south,pre,dlog_idp,t2m_max_anom_1m_L10_12,0.01612866690520715,0.014035982105148564,1.1490942909716992,0.25075215367769554,1280,0.0454,False,False,0.028529909341686175,0.024828170817523303
south,pre,dlog_idp,W30_ndvi_anom_1m_L4_6,10.346602070276097,7.502100299783993,1.3791607225744509,0.16810900003450158,1280,0.0454,False,False,0.2149408251540524,0.15584900413406988
south,pre,dlog_idp,W30_sm1_anom_1m_L4_6,-2.7454945690239656,1.5102978666400049,-1.817849729955543,0.06934297267677736,1280,0.0454,True,False,-0.1100294620422382,0.06052725933783814
south,pre,dlog_idp,W30_spi6_L1_3,0.026817956165387635,0.03458941055226952,0.7753227284651725,0.43830578894292005,1280,0.0454,False,False,0.03733299658576762,0.04815155704215192
south,pre,dlog_idp,W30_spi6_drought_severity_L4_6,0.018574469342402266,0.025175252236515327,0.7378066828447111,0.4607800051003488,1280,0.0454,False,False,0.03334763630691377,0.04519833864656466
south,pre,dlog_idp,W30_spi6_flood_severity_L1_3,-0.021218793972918308,0.02721013816214184,-0.77981206293324,0.4356593551078287,1280,0.0454,False,False,-0.023549864794402797,0.030199410747534062
south,pre,dlog_idp,W30_t2m_max_anom_1m_L4_6,0.04322840508440362,0.05552395213317045,0.7785541810986943,0.43639993631086327,1280,0.0454,False,False,0.06484932391879339,0.08329455482119193
south,pre,dlog_idp,W30_ndvi_anom_1m_L10_12,9.961016602649135,6.061397881493872,1.643353034629394,0.10057881963506254,1280,0.0454,False,False,0.2207062537980269,0.13430239829617632
south,pre,dlog_idp,W30_sm1_anom_1m_L7_9,-6.617386945996083,2.9803764201712704,-2.2203191855932776,0.026588290423032568,1280,0.0454,True,True,-0.2759234633264117,0.12427198085606955
south,pre,dlog_idp,W30_spi6_L10_12,-0.20147726680943187,0.0766013468953432,-2.6302052767388115,0.00864544626197028,1280,0.0454,True,True,-0.30012191910650265,0.11410589194719564
south,pre,dlog_idp,W30_spi6_drought_severity_L7_9,0.0017147334578645603,0.027140691225645865,0.06317943207888048,0.9496344237281573,1280,0.0454,False,False,0.0031910995391131814,0.05050851889787558
south,pre,dlog_idp,W30_spi6_flood_severity_L7_9,0.02067871267964703,0.0434509125785891,0.4759097439494674,0.6342276034638412,1280,0.0454,False,False,0.024435860270122324,0.05134557672077617
south,pre,dlog_idp,W30_t2m_max_anom_1m_L7_9,0.006969693483081165,0.029112143648759994,0.23940846016600476,0.8108308381930147,1280,0.0454,False,False,0.01011677852677647,0.04225739775345257
south,pre,dlog_idp,inflation_food_price_index_L1_3,-0.005050330622635539,0.00250663321325273,-2.0147864457927542,0.04415564232047453,1280,0.0454,True,True,-0.030901334700831853,0.015337275454358718
south,pre,dlog_idp,ln_c_fuel_gas_L4_6,0.07376510116986594,0.12096635044946319,0.6097985174867553,0.5421137919860084,1280,0.0454,False,False,0.012618861064076344,0.020693492526161192
south,pre,dlog_idp,inflation_food_price_index_L10_12,0.00205480574194252,0.0019762696023086592,1.039739587929762,0.2986758989216032,1280,0.0454,False,False,0.008864339640476884,0.008525538263024858
south,pre,dlog_idp,ln_c_fuel_gas_L7_9,-0.5138875546287657,0.4723468473499195,-1.087945346755056,0.27684348550161486,1280,0.0454,False,False,-0.08380750966184393,0.07703283065809431
south,pre,dlog_idp,W30_inflation_food_price_index_L1_3,0.006909824723955616,0.010146002167061099,0.6810391531738774,0.49598159360631366,1280,0.0454,False,False,0.025753605128780385,0.03781516085934223
south,pre,dlog_idp,W30_ln_c_fuel_gas_L4_6,1.814498386016696,0.9717932175868645,1.8671651058878744,0.06212866708733267,1280,0.0454,True,False,0.1445714185675426,0.07742829924983843
south,pre,dlog_idp,W30_inflation_food_price_index_L7_9,0.01002905586071943,0.022209836533700202,0.4515591929504656,0.6516703337996264,1280,0.0454,False,False,0.029339046122610332,0.06497275790336687
south,pre,dlog_idp,W30_ln_c_fuel_gas_L7_9,2.457075415296579,2.1176378259623543,1.1602906716024344,0.24616738486367407,1280,0.0454,False,False,0.17920859352595936,0.15445146454419137
south,post,ln_idp,ln_idp_L1,0.9294730649276811,0.011767990960773841,78.98315592065688,0.0,1480,0.8976,True,True,0.9301463072918542,0.01177651483344423
south,post,ln_idp,ln_total_best_deaths_L1_3,-0.02345711040857385,0.034785288464169555,-0.6743399708395621,0.5002095495356582,1480,0.8976,False,False,-0.001293982854925212,0.001918887965834483
south,post,ln_idp,ln_total_events_L1_3,0.09753341157882604,0.1123115623799096,0.8684182599909492,0.3853182807575082,1480,0.8976,False,False,0.0022027432024179184,0.002536500329277825
south,post,ln_idp,ln_total_best_deaths_L10_12,0.1606360658056883,0.07181304899649059,2.2368645817216084,0.02545636926794459,1480,0.8976,True,True,0.012068566301993731,0.005395304839019414
south,post,ln_idp,ln_total_events_L10_12,-0.5438969487020128,0.2596556812237042,-2.094685339210517,0.03638320272561457,1480,0.8976,True,True,-0.013259181637848772,0.006329915710798897
south,post,ln_idp,W30_ln_total_best_deaths_L4_6,-0.09418052606168456,0.4796850821127701,-0.196338242679691,0.8443746992808574,1480,0.8976,False,False,-0.0012111154706867674,0.006168515385271112
south,post,ln_idp,W30_ln_total_events_L4_6,0.5782109357670594,1.599499589491321,0.3614948947570185,0.7177855486864275,1480,0.8976,False,False,0.0027500344872495564,0.007607395089488089
south,post,ln_idp,W30_ln_total_best_deaths_L10_12,1.4105294906371084,0.6323582086160031,2.2305861953215294,0.0258707825104445,1480,0.8976,True,True,0.019647359626559183,0.008808159786771701
south,post,ln_idp,W30_ln_total_events_L10_12,-5.003077968984568,2.4212201331569454,-2.0663457652903405,0.03898438714908159,1480,0.8976,True,True,-0.022789480856934607,0.011028880664477022
south,post,ln_idp,ndvi_anom_1m_L4_6,0.5586326786167964,0.27811513652573805,2.008638169052327,0.04477244613960463,1480,0.8976,True,True,0.010401149071845516,0.005178209411779108
south,post,ln_idp,sm1_anom_1m_L1_3,-0.16809497375667473,0.22141745301060536,-0.7591767110997496,0.44787812460046883,1480,0.8976,False,False,-0.003535487764316535,0.004657002398288796
south,post,ln_idp,spi6_L4_6,0.0023363036067370296,0.011872364034529998,0.19678503792016844,0.8440250979339199,1480,0.8976,False,False,0.0014366527714380585,0.0073006199384979585
